,Unnamed: 0,Edges,Length,Demand
134,134,"(22, 39)",5,0.45
135,135,"(22, 389)",8,0.7200000000000001
136,136,"(23, 24)",8,0.7200000000000001
137,137,"(39, 38)",12,1.2
138,138,"(39, 40)",9,0.81
139,139,"(39, 98)",9,0.7200000000000001
140,140,"(39, 175)",10,0.8
141,141,"(389, 122)",4,0.36000000000000004
142,142,"(389, 172)",8,0.7200000000000001
143,143,"(389, 197)",9,0.9
144,144,"(389, 388)",5,0.45
145,145,"(389, 390)",10,0.9
146,146,"(24, 25)",6,0.48
147,147,"(24, 272)",6,0.48
148,148,"(25, 26)",9,0.9
149,149,"(25, 202)",7,0.63
150,150,"(272, 271)",11,1.1
151,151,"(272, 273)",4,0.36000000000000004
152,152,"(272, 313)",6,0.6
153,153,"(202, 44)",7,0.63
154,154,"(202, 127)",6,0.54
155,155,"(202, 201)",3,0.3
156,156,"(202, 203)",9,0.9900000000000001
157,157,"(28, 29)",9,0.81
158,158,"(28, 79)",10,1.0
159,159,"(28, 91)",7,0.7
160,160,"(28, 283)",3,0.27
161,161,"(89, 88)",8,0.7200000000000001
162,162,"(89, 90)",8,0.8
163,163,"(29, 30)",4,0.4
164,164,"(29, 209)",8,0.6400000000000001
165,165,"(29, 252)",12,1.2
166,166,"(79, 78)",8,0.7200000000000001
167,167,"(79, 80)",6,0.6
168,168,"(91, 54)",4,0.4
169,169,"(91, 72)",9,0.81
170,170,"(91, 90)",7,0.77
171,171,"(91, 92)",9,0.9
172,172,"(91, 276)",5,0.5
173,173,"(91, 308)",8,0.8
174,174,"(283, 81)",8,0.7200000000000001
175,175,"(283, 85)",7,0.5599999999999999
176,176,"(283, 282)",13,1.3
177,177,"(283, 284)",7,0.7
178,178,"(30, 31)",5,0.5
179,179,"(30, 48)",10,1.1
180,180,"(30, 67)",11,0.9900000000000001
181,181,"(209, 208)",6,0.6
182,182,"(209, 210)",6,0.54
183,183,"(209, 248)",3,0.27
184,184,"(252, 251)",9,0.9
185,185,"(252, 253)",5,0.5
186,186,"(252, 327)",9,0.9900000000000001
187,187,"(31, 32)",2,0.18000000000000002
188,188,"(31, 78)",6,0.54
189,189,"(31, 95)",6,0.48
190,190,"(31, 251)",6,0.6
191,191,"(31, 312)",6,0.6
192,192,"(48, 47)",5,0.5
193,193,"(48, 49)",7,0.7
194,194,"(48, 233)",6,0.54
195,195,"(67, 68)",11,1.2100000000000002
196,196,"(67, 203)",8,0.7200000000000001
197,197,"(32, 33)",7,0.63
198,198,"(32, 127)",6,0.66
199,199,"(32, 157)",7,0.7
200,200,"(32, 240)",5,0.4
201,201,"(78, 279)",5,0.45
202,202,"(95, 38)",8,0.7200000000000001
203,203,"(95, 94)",10,1.0
204,204,"(95, 96)",5,0.5
205,205,"(95, 168)",4,0.4
206,206,"(95, 184)",13,1.1700000000000002
207,207,"(251, 90)",8,0.7200000000000001
208,208,"(251, 100)",8,0.7200000000000001
209,209,"(251, 246)",10,0.9
210,210,"(251, 250)",11,1.1
211,211,"(312, 153)",4,0.4
212,212,"(312, 176)",6,0.54
213,213,"(312, 311)",6,0.48
214,214,"(312, 313)",5,0.4
215,215,"(33, 34)",9,0.9
216,216,"(33, 292)",9,0.9
217,217,"(127, 126)",5,0.45
218,218,"(127, 128)",4,0.36000000000000004
219,219,"(127, 363)",6,0.6
220,220,"(157, 105)",7,0.63
221,221,"(157, 156)",12,0.96
222,222,"(157, 279)",3,0.3
223,223,"(240, 239)",5,0.45
224,224,"(240, 241)",6,0.66
225,225,"(240, 397)",8,0.6400000000000001
226,226,"(34, 35)",9,0.81
227,227,"(34, 316)",8,0.7200000000000001
228,228,"(292, 291)",7,0.63
229,229,"(292, 293)",7,0.63
230,230,"(292, 308)",4,0.44000000000000006
231,231,"(292, 379)",8,0.7200000000000001
232,232,"(35, 36)",6,0.66
233,233,"(35, 110)",7,0.63
234,234,"(35, 229)",6,0.54
235,235,"(35, 269)",7,0.5599999999999999
236,236,"(316, 317)",10,1.0
237,237,"(316, 349)",9,0.9
238,238,"(36, 37)",7,0.5599999999999999
239,239,"(36, 222)",9,0.7200000000000001
240,240,"(36, 238)",4,0.36000000000000004
241,241,"(110, 109)",9,0.9
242,242,"(110, 111)",13,1.04
243,243,"(110, 207)",11,1.2100000000000002
244,244,"(229, 228)",9,0.9
245,245,"(229, 230)",8,0.7200000000000001
246,246,"(269, 268)",7,0.7
247,247,"(269, 270)",3,0.3
248,248,"(37, 38)",7,0.63
249,249,"(222, 221)",8,0.6400000000000001
250,250,"(222, 223)",7,0.77
251,251,"(222, 322)",4,0.36000000000000004
252,252,"(222, 333)",7,0.63
253,253,"(238, 49)",10,1.0
254,254,"(238, 237)",7,0.7
255,255,"(238, 239)",6,0.6
256,256,"(238, 273)",5,0.4
257,257,"(40, 41)",9,0.81
258,258,"(40, 233)",15,1.6500000000000001
259,259,"(40, 302)",7,0.63
260,260,"(98, 97)",8,0.8
261,261,"(98, 99)",7,0.63
262,262,"(98, 381)",5,0.5
263,263,"(175, 62)",14,1.4
264,264,"(175, 96)",10,0.9
265,265,"(175, 174)",8,0.8
266,266,"(175, 176)",7,0.63
267,267,"(175, 298)",9,0.9
268,268,"(41, 42)",6,0.66
269,269,"(233, 234)",6,0.54
270,270,"(302, 138)",5,0.45
271,271,"(302, 228)",4,0.44000000000000006
272,272,"(302, 303)",7,0.63
273,273,"(302, 313)",10,0.9
274,274,"(302, 363)",7,0.63
275,275,"(42, 43)",9,0.9
276,276,"(42, 46)",5,0.4
277,277,"(42, 73)",7,0.77
278,278,"(42, 161)",7,0.7
279,279,"(43, 44)",8,0.8
280,280,"(43, 120)",8,0.7200000000000001
281,281,"(46, 45)",6,0.6
282,282,"(46, 47)",10,0.9
283,283,"(46, 160)",6,0.66
284,284,"(46, 190)",6,0.6
285,285,"(46, 273)",5,0.4
286,286,"(46, 328)",3,0.3
287,287,"(73, 72)",4,0.32000000000000006
288,288,"(73, 74)",9,0.9900000000000001
289,289,"(73, 84)",4,0.36000000000000004
290,290,"(73, 111)",6,0.48
291,291,"(73, 114)",7,0.77
292,292,"(73, 247)",6,0.54
293,293,"(161, 160)",12,0.96
294,294,"(161, 162)",8,0.8800000000000001
295,295,"(161, 231)",12,1.08
296,296,"(161, 247)",6,0.54
297,297,"(44, 45)",5,0.5
298,298,"(44, 303)",4,0.4
299,299,"(120, 119)",4,0.4
300,300,"(120, 121)",13,1.1700000000000002
301,301,"(45, 313)",8,0.7200000000000001
302,302,"(45, 390)",4,0.32000000000000006
303,303,"(303, 128)",6,0.66
304,304,"(303, 149)",2,0.18000000000000002
305,305,"(303, 298)",8,0.7200000000000001
306,306,"(303, 304)",10,0.9
307,307,"(303, 329)",6,0.6
308,308,"(303, 337)",6,0.66
309,309,"(313, 136)",5,0.45
310,310,"(313, 314)",8,0.6400000000000001
311,311,"(390, 53)",6,0.6
312,312,"(390, 335)",5,0.5
313,313,"(390, 391)",4,0.36000000000000004
314,314,"(47, 90)",10,1.1
315,315,"(47, 206)",7,0.7
316,316,"(47, 265)",7,0.7
317,317,"(47, 333)",15,1.2000000000000002
318,318,"(160, 159)",6,0.48
319,319,"(160, 298)",8,0.8
320,320,"(190, 113)",6,0.54
321,321,"(190, 189)",6,0.6
322,322,"(190, 191)",5,0.55
323,323,"(190, 257)",5,0.45
324,324,"(273, 178)",7,0.7
325,325,"(273, 210)",6,0.54
326,326,"(273, 242)",9,0.81
327,327,"(273, 274)",8,0.7200000000000001
328,328,"(328, 55)",7,0.63
329,329,"(328, 327)",6,0.6
330,330,"(328, 329)",7,0.5599999999999999
331,331,"(90, 366)",8,0.8
332,332,"(206, 205)",7,0.7
333,333,"(206, 207)",7,0.63
334,334,"(206, 246)",9,0.81
335,335,"(206, 384)",6,0.66
336,336,"(265, 264)",6,0.6
337,337,"(333, 280)",7,0.63
338,338,"(333, 332)",7,0.63
339,339,"(333, 334)",3,0.24
340,340,"(49, 50)",5,0.5
341,341,"(50, 51)",8,0.8
342,342,"(50, 270)",7,0.7
343,343,"(50, 375)",3,0.27
344,344,"(50, 398)",8,0.8
345,345,"(51, 52)",9,0.81
346,346,"(51, 259)",7,0.7
347,347,"(270, 194)",4,0.4
348,348,"(270, 216)",6,0.48
349,349,"(270, 271)",9,0.81
350,350,"(270, 300)",5,0.4
351,351,"(375, 374)",5,0.5
352,352,"(375, 376)",9,0.9
353,353,"(398, 147)",3,0.33
354,354,"(398, 171)",8,0.8800000000000001
355,355,"(398, 397)",5,0.4
356,356,"(52, 53)",6,0.6
357,357,"(52, 140)",7,0.7
358,358,"(259, 258)",4,0.36000000000000004
359,359,"(259, 260)",4,0.44000000000000006
360,360,"(53, 54)",9,0.7200000000000001
361,361,"(53, 314)",9,0.81
362,362,"(53, 324)",6,0.54
363,363,"(53, 325)",7,0.7
364,364,"(140, 74)",8,0.8
365,365,"(140, 139)",8,0.7200000000000001
366,366,"(140, 141)",3,0.33
367,367,"(140, 150)",7,0.7
368,368,"(140, 294)",8,0.8
369,369,"(54, 55)",5,0.55
370,370,"(324, 325)",3,0.27
371,371,"(324, 376)",7,0.63
372,372,"(325, 326)",8,0.6400000000000001
373,373,"(325, 379)",6,0.6
374,374,"(55, 56)",7,0.5599999999999999
375,375,"(55, 228)",7,0.63
376,376,"(55, 331)",14,1.26
377,377,"(56, 57)",11,0.8800000000000001
378,378,"(56, 114)",7,0.77
379,379,"(228, 227)",4,0.36000000000000004
380,380,"(228, 285)",8,0.7200000000000001
381,381,"(228, 343)",7,0.5599999999999999
382,382,"(331, 174)",6,0.54
383,383,"(331, 330)",7,0.63
384,384,"(331, 332)",2,0.2
385,385,"(331, 344)",4,0.44000000000000006
386,386,"(331, 374)",6,0.48
387,387,"(57, 58)",9,0.7200000000000001
388,388,"(57, 68)",9,0.81
389,389,"(114, 113)",8,0.7200000000000001
390,390,"(114, 115)",8,0.6400000000000001
391,391,"(114, 241)",4,0.36000000000000004
392,392,"(58, 59)",6,0.54
393,393,"(58, 102)",10,1.1
394,394,"(59, 60)",3,0.27
395,395,"(59, 205)",6,0.54
396,396,"(59, 290)",8,0.8
397,397,"(102, 101)",11,0.9900000000000001
398,398,"(102, 103)",4,0.4
399,399,"(60, 61)",5,0.55
400,400,"(60, 167)",8,0.7200000000000001
401,401,"(290, 193)",6,0.66
402,402,"(290, 289)",4,0.36000000000000004
403,403,"(290, 291)",4,0.4
404,404,"(290, 296)",7,0.63
405,405,"(61, 62)",6,0.66
406,406,"(167, 62)",9,0.81
407,407,"(167, 121)",6,0.54
408,408,"(167, 166)",5,0.4
409,409,"(167, 168)",8,0.6400000000000001
410,410,"(167, 278)",7,0.63
411,411,"(62, 63)",6,0.54
412,412,"(62, 80)",3,0.3
413,413,"(62, 118)",5,0.45
414,414,"(62, 326)",12,1.32
415,415,"(63, 64)",6,0.48
416,416,"(80, 81)",8,0.6400000000000001
417,417,"(80, 327)",6,0.54
418,418,"(118, 117)",6,0.66
419,419,"(118, 119)",8,0.8
420,420,"(118, 289)",8,0.7200000000000001
421,421,"(118, 310)",9,0.9
422,422,"(326, 189)",8,0.8
423,423,"(326, 327)",6,0.54
424,424,"(64, 65)",9,0.81
425,425,"(64, 231)",8,0.7200000000000001
426,426,"(64, 384)",6,0.48
427,427,"(65, 216)",9,0.7200000000000001
428,428,"(65, 361)",4,0.4
429,429,"(231, 230)",3,0.3
430,430,"(384, 263)",9,0.7200000000000001
431,431,"(384, 383)",8,0.7200000000000001
432,432,"(384, 385)",8,0.8
433,433,"(216, 215)",7,0.63
434,434,"(216, 235)",9,0.81
435,435,"(361, 134)",6,0.54
436,436,"(361, 360)",4,0.32000000000000006
437,437,"(197, 128)",8,0.7200000000000001
438,438,"(197, 196)",11,1.1
439,439,"(197, 198)",9,0.9
440,440,"(360, 108)",9,0.9900000000000001
441,441,"(360, 359)",5,0.45
442,442,"(203, 108)",5,0.45
443,443,"(203, 109)",9,0.9
444,444,"(70, 71)",6,0.66
445,445,"(111, 112)",11,0.9900000000000001
446,446,"(111, 196)",6,0.54
447,447,"(380, 345)",3,0.27
448,448,"(380, 379)",7,0.7
449,449,"(380, 381)",3,0.3
450,450,"(71, 72)",5,0.45
451,451,"(71, 241)",2,0.18000000000000002
452,452,"(71, 262)",5,0.4
453,453,"(72, 372)",8,0.8
454,454,"(72, 377)",5,0.5
455,455,"(72, 396)",7,0.7
456,456,"(241, 242)",6,0.54
457,457,"(241, 258)",7,0.5599999999999999
458,458,"(262, 97)",10,0.8
459,459,"(262, 261)",9,0.7200000000000001
460,460,"(262, 263)",13,1.3
461,461,"(262, 306)",10,0.8
462,462,"(372, 143)",8,0.7200000000000001
463,463,"(372, 300)",6,0.54
464,464,"(372, 371)",7,0.7
465,465,"(372, 373)",11,0.8800000000000001
466,466,"(377, 181)",8,0.8
467,467,"(377, 376)",6,0.48
468,468,"(377, 378)",9,0.9
469,469,"(396, 395)",9,0.9
470,470,"(396, 397)",7,0.63
471,471,"(74, 75)",4,0.4
472,472,"(74, 263)",7,0.63
473,473,"(84, 83)",7,0.7
474,474,"(84, 85)",7,0.7
475,475,"(247, 150)",9,0.9900000000000001
476,476,"(247, 235)",8,0.8
477,477,"(247, 246)",4,0.4
478,478,"(247, 248)",11,0.8800000000000001
479,479,"(247, 363)",9,0.81
480,480,"(75, 76)",12,1.08
481,481,"(75, 117)",6,0.54
482,482,"(263, 264)",4,0.44000000000000006
483,483,"(263, 296)",8,0.8
484,484,"(263, 367)",10,1.1
485,485,"(76, 131)",9,0.81
486,486,"(76, 137)",7,0.77
487,487,"(117, 82)",7,0.7
488,488,"(117, 116)",6,0.6
489,489,"(117, 147)",11,1.1
490,490,"(117, 287)",5,0.55
491,491,"(131, 130)",4,0.36000000000000004
492,492,"(131, 132)",4,0.4
493,493,"(131, 351)",7,0.63
494,494,"(137, 136)",13,1.4300000000000002
495,495,"(137, 138)",2,0.2
496,496,"(96, 97)",10,1.0
497,497,"(279, 278)",5,0.4
498,498,"(279, 280)",12,1.08
499,499,"(279, 373)",4,0.36000000000000004
500,500,"(81, 82)",4,0.4
501,501,"(81, 107)",7,0.5599999999999999
502,502,"(81, 294)",5,0.45
503,503,"(81, 296)",7,0.7
504,504,"(327, 163)",6,0.48
505,505,"(327, 194)",6,0.66
506,506,"(327, 255)",6,0.54
507,507,"(82, 83)",6,0.54
508,508,"(82, 274)",5,0.4
509,509,"(107, 88)",6,0.48
510,510,"(107, 106)",8,0.8800000000000001
511,511,"(107, 108)",7,0.63
512,512,"(107, 159)",5,0.5
513,513,"(107, 340)",5,0.4
514,514,"(294, 166)",8,0.7200000000000001
515,515,"(294, 288)",8,0.6400000000000001
516,516,"(294, 293)",7,0.7
517,517,"(294, 295)",4,0.44000000000000006
518,518,"(294, 382)",7,0.7
519,519,"(296, 295)",9,0.9
520,520,"(296, 297)",10,1.0
521,521,"(296, 397)",8,0.6400000000000001
522,522,"(83, 285)",7,0.63
523,523,"(285, 115)",4,0.36000000000000004
524,524,"(285, 133)",5,0.5
525,525,"(285, 284)",8,0.6400000000000001
526,526,"(285, 286)",12,1.2
527,527,"(85, 86)",11,0.9900000000000001
528,528,"(85, 298)",7,0.63
529,529,"(86, 87)",7,0.77
530,530,"(86, 94)",8,0.7200000000000001
531,531,"(298, 293)",11,0.9900000000000001
532,532,"(298, 297)",9,0.7200000000000001
533,533,"(298, 299)",5,0.45
534,534,"(87, 88)",4,0.32000000000000006
535,535,"(94, 93)",5,0.45
536,536,"(94, 317)",5,0.45
537,537,"(88, 97)",12,1.2
538,538,"(88, 150)",3,0.33
539,539,"(88, 165)",8,0.8
540,540,"(88, 300)",4,0.4
541,541,"(97, 230)",6,0.6
542,542,"(150, 149)",7,0.77
543,543,"(150, 151)",6,0.6
544,544,"(150, 368)",8,0.7200000000000001
545,545,"(165, 164)",4,0.36000000000000004
546,546,"(165, 166)",5,0.5
547,547,"(300, 299)",8,0.8800000000000001
548,548,"(366, 367)",5,0.45
549,549,"(92, 93)",9,0.81
550,550,"(276, 237)",8,0.7200000000000001
551,551,"(276, 277)",6,0.54
552,552,"(308, 307)",11,0.9900000000000001
553,553,"(308, 309)",11,1.2100000000000002
554,554,"(93, 123)",5,0.4
555,555,"(123, 122)",7,0.5599999999999999
556,556,"(123, 124)",6,0.66
557,557,"(123, 381)",4,0.36000000000000004
558,558,"(317, 369)",9,0.9
559,559,"(168, 169)",7,0.63
560,560,"(184, 183)",10,1.0
561,561,"(184, 185)",9,0.81
562,562,"(184, 353)",11,0.8800000000000001
563,563,"(99, 100)",4,0.36000000000000004
564,564,"(99, 322)",4,0.36000000000000004
565,565,"(381, 382)",6,0.54
566,566,"(100, 101)",8,0.8800000000000001
567,567,"(322, 249)",3,0.33
568,568,"(322, 321)",7,0.7
569,569,"(322, 378)",10,0.8
570,570,"(101, 218)",4,0.36000000000000004
571,571,"(101, 332)",7,0.7
572,572,"(218, 219)",7,0.63
573,573,"(103, 104)",5,0.55
574,574,"(103, 320)",11,0.9900000000000001
575,575,"(103, 337)",11,0.9900000000000001
576,576,"(104, 105)",11,1.1
577,577,"(104, 358)",13,1.1700000000000002
578,578,"(320, 108)",12,1.08
579,579,"(320, 307)",12,1.2
580,580,"(320, 319)",6,0.54
581,581,"(320, 321)",6,0.54
582,582,"(320, 346)",6,0.6
583,583,"(337, 186)",4,0.4
584,584,"(337, 336)",8,0.6400000000000001
585,585,"(337, 338)",8,0.7200000000000001
586,586,"(105, 106)",5,0.45
587,587,"(105, 386)",6,0.6
588,588,"(105, 391)",5,0.5
589,589,"(358, 245)",9,0.81
590,590,"(358, 310)",10,1.0
591,591,"(358, 357)",1,0.09000000000000001
592,592,"(358, 359)",6,0.6
593,593,"(358, 364)",8,0.7200000000000001
594,594,"(386, 143)",4,0.32000000000000006
595,595,"(386, 385)",8,0.7200000000000001
596,596,"(386, 387)",6,0.54
597,597,"(391, 293)",10,0.9
598,598,"(391, 342)",10,1.1
599,599,"(108, 109)",5,0.45
600,600,"(108, 154)",6,0.48
601,601,"(108, 192)",8,0.8
602,602,"(159, 176)",7,0.63
603,603,"(340, 339)",6,0.6
604,604,"(340, 341)",6,0.66
605,605,"(154, 153)",8,0.8
606,606,"(154, 155)",8,0.7200000000000001
607,607,"(154, 258)",6,0.66
608,608,"(192, 191)",7,0.7
609,609,"(192, 193)",10,1.0
610,610,"(207, 208)",4,0.32000000000000006
611,611,"(207, 271)",4,0.4
612,612,"(112, 113)",6,0.6
613,613,"(112, 199)",9,0.7200000000000001
614,614,"(196, 132)",4,0.36000000000000004
615,615,"(196, 170)",4,0.32000000000000006
616,616,"(196, 195)",9,0.9
617,617,"(113, 171)",6,0.54
618,618,"(113, 212)",4,0.4
619,619,"(199, 198)",9,0.9
620,620,"(199, 200)",6,0.54
621,621,"(171, 136)",9,0.9900000000000001
622,622,"(171, 170)",9,0.81
623,623,"(171, 172)",8,0.7200000000000001
624,624,"(212, 211)",2,0.22000000000000003
625,625,"(212, 213)",6,0.54
626,626,"(212, 280)",7,0.63
627,627,"(115, 116)",5,0.5
628,628,"(115, 311)",11,0.9900000000000001
629,629,"(116, 347)",14,1.26
630,630,"(311, 201)",9,0.81
631,631,"(311, 310)",6,0.48
632,632,"(347, 346)",7,0.77
633,633,"(347, 348)",9,0.7200000000000001
634,634,"(147, 146)",11,0.9900000000000001
635,635,"(147, 148)",9,0.9900000000000001
636,636,"(287, 286)",9,0.9
637,637,"(287, 288)",9,0.7200000000000001
638,638,"(289, 264)",6,0.54
639,639,"(289, 288)",8,0.8800000000000001
640,640,"(310, 309)",6,0.6
641,641,"(121, 122)",5,0.5
642,642,"(122, 186)",9,0.7200000000000001
643,643,"(186, 185)",11,0.9900000000000001
644,644,"(186, 187)",8,0.7200000000000001
645,645,"(124, 125)",6,0.48
646,646,"(125, 126)",3,0.3
647,647,"(126, 264)",8,0.8
648,648,"(126, 334)",12,1.08
649,649,"(264, 146)",12,0.96
650,650,"(264, 187)",6,0.66
651,651,"(334, 335)",10,0.9
652,652,"(128, 129)",7,0.7
653,653,"(363, 250)",4,0.32000000000000006
654,654,"(363, 359)",5,0.45
655,655,"(363, 364)",9,0.9
656,656,"(129, 130)",7,0.5599999999999999
657,657,"(129, 286)",4,0.32000000000000006
658,658,"(129, 388)",8,0.7200000000000001
659,659,"(286, 336)",7,0.77
660,660,"(388, 387)",3,0.27
661,661,"(132, 133)",8,0.8
662,662,"(132, 226)",8,0.7200000000000001
663,663,"(351, 350)",9,0.9
664,664,"(351, 352)",4,0.36000000000000004
665,665,"(133, 134)",4,0.4
666,666,"(133, 145)",9,0.9
667,667,"(133, 346)",7,0.77
668,668,"(226, 198)",3,0.3
669,669,"(226, 225)",8,0.7200000000000001
670,670,"(226, 227)",3,0.27
671,671,"(134, 135)",4,0.4
672,672,"(145, 144)",9,0.9900000000000001
673,673,"(145, 146)",7,0.5599999999999999
674,674,"(145, 359)",9,0.9
675,675,"(346, 345)",4,0.4
676,676,"(346, 348)",12,1.2
677,677,"(135, 136)",6,0.54
678,678,"(136, 236)",11,0.9900000000000001
679,679,"(236, 223)",5,0.55
680,680,"(236, 235)",9,0.81
681,681,"(236, 237)",8,0.7200000000000001
682,682,"(236, 277)",4,0.36000000000000004
683,683,"(236, 299)",6,0.54
684,684,"(138, 139)",8,0.7200000000000001
685,685,"(138, 246)",9,0.81
686,686,"(138, 342)",7,0.77
687,687,"(246, 149)",5,0.55
688,688,"(246, 245)",5,0.55
689,689,"(246, 376)",9,0.81
690,690,"(342, 341)",6,0.54
691,691,"(342, 343)",8,0.6400000000000001
692,692,"(143, 144)",7,0.77
693,693,"(198, 306)",4,0.4
694,694,"(278, 220)",4,0.44000000000000006
695,695,"(278, 277)",9,0.7200000000000001
696,696,"(144, 223)",6,0.48
697,697,"(223, 224)",9,0.9900000000000001
698,698,"(148, 149)",2,0.16000000000000003
699,699,"(148, 248)",8,0.6400000000000001
700,700,"(149, 179)",10,1.0
701,701,"(149, 214)",8,0.8800000000000001
702,702,"(149, 258)",3,0.27
703,703,"(248, 224)",6,0.6
704,704,"(248, 249)",10,1.0
705,705,"(179, 178)",6,0.54
706,706,"(179, 180)",4,0.4
707,707,"(214, 213)",6,0.54
708,708,"(214, 215)",3,0.24
709,709,"(258, 257)",11,1.1
710,710,"(151, 152)",10,1.0
711,711,"(368, 189)",6,0.48
712,712,"(368, 367)",7,0.63
713,713,"(368, 369)",9,0.9
714,714,"(152, 153)",8,0.7200000000000001
715,715,"(153, 349)",4,0.4
716,716,"(349, 245)",4,0.36000000000000004
717,717,"(349, 348)",8,0.8
