,Unnamed: 0,Edges,Length,Demand
132,132,"(14, 167)",7,0.77
133,133,"(264, 252)",7,0.7
134,134,"(264, 263)",9,0.81
135,135,"(264, 569)",11,0.9900000000000001
136,136,"(15, 16)",10,1.0
137,137,"(167, 166)",8,0.7200000000000001
138,138,"(167, 168)",2,0.18000000000000002
139,139,"(167, 547)",6,0.54
140,140,"(16, 17)",5,0.45
141,141,"(16, 73)",8,0.7200000000000001
142,142,"(16, 455)",9,0.7200000000000001
143,143,"(17, 18)",6,0.6
144,144,"(73, 72)",8,0.7200000000000001
145,145,"(73, 74)",5,0.45
146,146,"(73, 338)",7,0.63
147,147,"(455, 454)",9,0.81
148,148,"(455, 456)",6,0.54
149,149,"(18, 19)",3,0.24
150,150,"(18, 323)",6,0.6
151,151,"(19, 20)",4,0.32000000000000006
152,152,"(19, 82)",6,0.6
153,153,"(323, 20)",9,0.81
154,154,"(323, 322)",5,0.4
155,155,"(323, 324)",4,0.36000000000000004
156,156,"(20, 303)",4,0.4
157,157,"(82, 81)",4,0.32000000000000006
158,158,"(82, 83)",7,0.7
159,159,"(303, 169)",10,0.8
160,160,"(303, 217)",5,0.45
161,161,"(303, 302)",9,0.7200000000000001
162,162,"(303, 304)",10,1.0
163,163,"(22, 23)",5,0.55
164,164,"(22, 98)",9,0.7200000000000001
165,165,"(22, 306)",9,0.81
166,166,"(528, 334)",8,0.7200000000000001
167,167,"(528, 406)",13,1.3
168,168,"(528, 527)",5,0.5
169,169,"(528, 529)",7,0.7
170,170,"(23, 24)",6,0.6
171,171,"(23, 127)",3,0.27
172,172,"(23, 286)",11,1.1
173,173,"(23, 356)",6,0.48
174,174,"(23, 390)",8,0.7200000000000001
175,175,"(23, 428)",12,1.08
176,176,"(98, 36)",7,0.63
177,177,"(98, 97)",5,0.5
178,178,"(98, 99)",10,1.0
179,179,"(98, 322)",8,0.8
180,180,"(98, 450)",9,0.9
181,181,"(306, 192)",7,0.7
182,182,"(306, 305)",8,0.7200000000000001
183,183,"(306, 307)",3,0.33
184,184,"(306, 347)",3,0.3
185,185,"(306, 509)",8,0.6400000000000001
186,186,"(24, 25)",7,0.77
187,187,"(24, 99)",11,1.1
188,188,"(24, 196)",12,1.08
189,189,"(24, 309)",8,0.8800000000000001
190,190,"(127, 126)",11,1.2100000000000002
191,191,"(127, 128)",6,0.66
192,192,"(127, 226)",8,0.8
193,193,"(127, 381)",13,1.3
194,194,"(286, 285)",10,1.1
195,195,"(286, 287)",6,0.54
196,196,"(286, 481)",11,1.1
197,197,"(356, 275)",9,0.9900000000000001
198,198,"(356, 355)",6,0.6
199,199,"(356, 357)",8,0.7200000000000001
200,200,"(356, 519)",10,1.1
201,201,"(356, 523)",6,0.66
202,202,"(390, 162)",6,0.48
203,203,"(390, 389)",4,0.4
204,204,"(390, 391)",9,0.9
205,205,"(390, 500)",9,0.9900000000000001
206,206,"(428, 85)",4,0.36000000000000004
207,207,"(428, 297)",11,0.9900000000000001
208,208,"(428, 427)",6,0.48
209,209,"(428, 429)",11,1.1
210,210,"(25, 26)",7,0.77
211,211,"(25, 454)",8,0.6400000000000001
212,212,"(99, 100)",4,0.36000000000000004
213,213,"(196, 49)",3,0.27
214,214,"(196, 63)",4,0.4
215,215,"(196, 122)",2,0.2
216,216,"(196, 195)",10,0.9
217,217,"(196, 197)",8,0.8
218,218,"(196, 231)",5,0.5
219,219,"(196, 490)",5,0.45
220,220,"(309, 247)",6,0.54
221,221,"(309, 308)",11,1.1
222,222,"(309, 410)",8,0.7200000000000001
223,223,"(309, 438)",7,0.7
224,224,"(26, 27)",8,0.8800000000000001
225,225,"(26, 151)",4,0.36000000000000004
226,226,"(26, 483)",8,0.8800000000000001
227,227,"(454, 453)",8,0.6400000000000001
228,228,"(454, 588)",6,0.6
229,229,"(27, 102)",11,1.1
230,230,"(27, 363)",8,0.7200000000000001
231,231,"(27, 544)",9,0.81
232,232,"(151, 48)",8,0.7200000000000001
233,233,"(151, 150)",8,0.6400000000000001
234,234,"(151, 152)",6,0.54
235,235,"(151, 210)",8,0.8
236,236,"(151, 349)",8,0.8800000000000001
237,237,"(483, 86)",7,0.7
238,238,"(483, 482)",4,0.4
239,239,"(483, 484)",9,0.9
240,240,"(102, 101)",5,0.45
241,241,"(102, 103)",5,0.4
242,242,"(102, 267)",10,1.0
243,243,"(102, 270)",7,0.63
244,244,"(102, 408)",4,0.44000000000000006
245,245,"(102, 522)",4,0.36000000000000004
246,246,"(102, 597)",7,0.5599999999999999
247,247,"(363, 362)",4,0.36000000000000004
248,248,"(363, 364)",11,0.9900000000000001
249,249,"(544, 61)",10,0.8
250,250,"(544, 79)",10,0.8
251,251,"(544, 338)",2,0.2
252,252,"(544, 543)",2,0.16000000000000003
253,253,"(544, 545)",5,0.45
254,254,"(29, 30)",11,0.9900000000000001
255,255,"(29, 245)",5,0.55
256,256,"(247, 248)",5,0.5
257,257,"(247, 461)",8,0.7200000000000001
258,258,"(247, 552)",7,0.63
259,259,"(367, 366)",6,0.6
260,260,"(367, 368)",8,0.8
261,261,"(481, 64)",6,0.66
262,262,"(481, 84)",5,0.5
263,263,"(481, 261)",5,0.45
264,264,"(481, 305)",6,0.54
265,265,"(481, 480)",12,1.2
266,266,"(481, 482)",7,0.77
267,267,"(587, 94)",10,0.9
268,268,"(587, 525)",6,0.6
269,269,"(587, 586)",7,0.7
270,270,"(587, 588)",6,0.66
271,271,"(30, 31)",6,0.6
272,272,"(30, 596)",5,0.45
273,273,"(245, 244)",7,0.7
274,274,"(245, 546)",5,0.55
275,275,"(31, 459)",8,0.8
276,276,"(596, 595)",5,0.5
277,277,"(596, 597)",9,0.7200000000000001
278,278,"(459, 60)",7,0.5599999999999999
279,279,"(459, 126)",7,0.7
280,280,"(459, 349)",8,0.7200000000000001
281,281,"(459, 458)",11,0.9900000000000001
282,282,"(33, 34)",7,0.5599999999999999
283,283,"(33, 451)",9,0.81
284,284,"(275, 251)",6,0.48
285,285,"(275, 274)",6,0.6
286,286,"(275, 276)",8,0.8800000000000001
287,287,"(275, 316)",4,0.32000000000000006
288,288,"(34, 35)",5,0.5
289,289,"(34, 61)",7,0.5599999999999999
290,290,"(451, 85)",10,1.1
291,291,"(451, 147)",9,0.81
292,292,"(451, 450)",10,0.8
293,293,"(451, 452)",8,0.7200000000000001
294,294,"(451, 492)",4,0.4
295,295,"(451, 561)",5,0.45
296,296,"(35, 36)",5,0.5
297,297,"(35, 263)",8,0.8
298,298,"(35, 484)",8,0.8800000000000001
299,299,"(61, 60)",5,0.5
300,300,"(61, 62)",6,0.66
301,301,"(36, 37)",3,0.33
302,302,"(36, 62)",10,0.9
303,303,"(36, 308)",6,0.6
304,304,"(263, 262)",9,0.7200000000000001
305,305,"(263, 417)",7,0.5599999999999999
306,306,"(263, 565)",6,0.6
307,307,"(484, 485)",8,0.6400000000000001
308,308,"(37, 38)",8,0.8
309,309,"(37, 63)",3,0.3
310,310,"(37, 392)",5,0.5
311,311,"(37, 431)",8,0.8
312,312,"(62, 63)",6,0.48
313,313,"(62, 182)",6,0.48
314,314,"(62, 342)",8,0.8
315,315,"(308, 307)",5,0.5
316,316,"(308, 400)",7,0.7
317,317,"(38, 39)",7,0.7
318,318,"(38, 53)",5,0.4
319,319,"(38, 547)",8,0.8
320,320,"(63, 64)",8,0.6400000000000001
321,321,"(392, 57)",6,0.54
322,322,"(392, 235)",6,0.6
323,323,"(392, 391)",7,0.5599999999999999
324,324,"(392, 393)",7,0.7
325,325,"(392, 477)",7,0.7
326,326,"(392, 534)",6,0.6
327,327,"(431, 77)",4,0.36000000000000004
328,328,"(431, 184)",10,0.8
329,329,"(431, 430)",7,0.77
330,330,"(431, 432)",10,0.8
331,331,"(39, 40)",7,0.77
332,332,"(39, 533)",5,0.55
333,333,"(53, 52)",8,0.7200000000000001
334,334,"(547, 410)",11,0.9900000000000001
335,335,"(547, 546)",5,0.5
336,336,"(547, 548)",3,0.3
337,337,"(40, 41)",7,0.77
338,338,"(40, 453)",5,0.5
339,339,"(40, 477)",4,0.4
340,340,"(533, 465)",2,0.16000000000000003
341,341,"(533, 532)",4,0.4
342,342,"(533, 534)",11,0.9900000000000001
343,343,"(41, 42)",10,1.0
344,344,"(41, 52)",7,0.7
345,345,"(41, 568)",4,0.44000000000000006
346,346,"(453, 220)",7,0.7
347,347,"(453, 330)",11,0.8800000000000001
348,348,"(453, 452)",7,0.63
349,349,"(453, 574)",10,1.0
350,350,"(477, 289)",12,1.08
351,351,"(477, 322)",7,0.5599999999999999
352,352,"(477, 465)",6,0.54
353,353,"(477, 476)",4,0.4
354,354,"(477, 478)",8,0.8800000000000001
355,355,"(42, 43)",12,1.08
356,356,"(52, 51)",12,1.32
357,357,"(568, 49)",2,0.2
358,358,"(568, 525)",8,0.8
359,359,"(568, 567)",4,0.36000000000000004
360,360,"(568, 569)",3,0.3
361,361,"(43, 44)",6,0.6
362,362,"(43, 316)",8,0.8800000000000001
363,363,"(43, 497)",10,0.8
364,364,"(43, 538)",4,0.44000000000000006
365,365,"(44, 173)",10,0.9
366,366,"(44, 319)",7,0.5599999999999999
367,367,"(44, 399)",9,0.81
368,368,"(44, 507)",11,0.9900000000000001
369,369,"(44, 566)",5,0.55
370,370,"(316, 119)",12,1.08
371,371,"(316, 191)",4,0.4
372,372,"(316, 315)",4,0.32000000000000006
373,373,"(316, 317)",7,0.5599999999999999
374,374,"(497, 368)",7,0.7
375,375,"(497, 496)",5,0.5
376,376,"(497, 498)",4,0.4
377,377,"(497, 567)",8,0.7200000000000001
378,378,"(538, 537)",4,0.4
379,379,"(538, 539)",4,0.32000000000000006
380,380,"(538, 551)",13,1.04
381,381,"(538, 565)",6,0.48
382,382,"(173, 172)",6,0.54
383,383,"(173, 174)",3,0.33
384,384,"(173, 324)",12,1.2
385,385,"(319, 120)",7,0.63
386,386,"(319, 318)",5,0.45
387,387,"(319, 375)",8,0.7200000000000001
388,388,"(399, 159)",7,0.77
389,389,"(399, 346)",10,1.0
390,390,"(399, 398)",6,0.54
391,391,"(399, 400)",5,0.5
392,392,"(507, 299)",8,0.6400000000000001
393,393,"(507, 506)",4,0.4
394,394,"(507, 508)",7,0.63
395,395,"(566, 80)",5,0.45
396,396,"(566, 222)",6,0.54
397,397,"(566, 565)",5,0.5
398,398,"(566, 567)",7,0.63
399,399,"(46, 47)",7,0.5599999999999999
400,400,"(46, 50)",3,0.24
401,401,"(46, 588)",5,0.5
402,402,"(385, 50)",8,0.6400000000000001
403,403,"(385, 334)",8,0.6400000000000001
404,404,"(385, 384)",6,0.54
405,405,"(385, 386)",3,0.24
406,406,"(47, 48)",5,0.45
407,407,"(47, 406)",6,0.48
408,408,"(50, 49)",4,0.36000000000000004
409,409,"(50, 51)",3,0.33
410,410,"(588, 557)",9,0.7200000000000001
411,411,"(588, 589)",7,0.7
412,412,"(48, 49)",2,0.22000000000000003
413,413,"(48, 411)",10,0.8
414,414,"(48, 441)",6,0.6
415,415,"(48, 520)",7,0.7
416,416,"(406, 405)",6,0.48
417,417,"(406, 407)",8,0.8800000000000001
418,418,"(49, 248)",6,0.48
419,419,"(411, 410)",8,0.7200000000000001
420,420,"(411, 412)",6,0.48
421,421,"(411, 422)",5,0.5
422,422,"(441, 338)",4,0.44000000000000006
423,423,"(441, 440)",7,0.7
424,424,"(441, 442)",8,0.8
425,425,"(441, 473)",8,0.8800000000000001
426,426,"(520, 322)",5,0.55
427,427,"(520, 519)",8,0.8800000000000001
428,428,"(520, 521)",4,0.4
429,429,"(248, 249)",5,0.4
430,430,"(248, 279)",5,0.45
431,431,"(51, 188)",5,0.45
432,432,"(188, 187)",7,0.7
433,433,"(188, 189)",6,0.48
434,434,"(188, 482)",5,0.5
435,435,"(55, 56)",4,0.44000000000000006
436,436,"(55, 468)",3,0.3
437,437,"(593, 128)",3,0.27
438,438,"(593, 355)",10,0.9
439,439,"(593, 592)",8,0.6400000000000001
440,440,"(593, 594)",7,0.77
441,441,"(56, 57)",6,0.6
442,442,"(56, 65)",7,0.7
443,443,"(56, 170)",7,0.7
444,444,"(56, 201)",7,0.5599999999999999
445,445,"(56, 255)",7,0.5599999999999999
446,446,"(56, 325)",7,0.7
447,447,"(56, 395)",3,0.3
448,448,"(56, 558)",11,1.1
449,449,"(56, 567)",8,0.8800000000000001
450,450,"(468, 467)",4,0.36000000000000004
451,451,"(468, 469)",6,0.66
452,452,"(468, 509)",7,0.63
453,453,"(57, 58)",6,0.6
454,454,"(57, 104)",8,0.7200000000000001
455,455,"(57, 105)",7,0.63
456,456,"(57, 301)",9,0.81
457,457,"(65, 64)",9,0.9
458,458,"(65, 87)",7,0.7
459,459,"(65, 101)",6,0.54
460,460,"(65, 288)",9,0.81
461,461,"(170, 169)",7,0.77
462,462,"(170, 171)",6,0.48
463,463,"(170, 203)",15,1.5
464,464,"(170, 578)",12,1.32
465,465,"(201, 202)",6,0.6
466,466,"(255, 254)",9,0.9900000000000001
467,467,"(255, 256)",5,0.55
468,468,"(325, 324)",9,0.81
469,469,"(325, 326)",5,0.5
470,470,"(325, 394)",7,0.63
471,471,"(395, 394)",6,0.54
472,472,"(395, 396)",5,0.55
473,473,"(395, 511)",8,0.6400000000000001
474,474,"(558, 344)",6,0.6
475,475,"(558, 557)",9,0.81
476,476,"(558, 559)",9,0.9900000000000001
477,477,"(567, 145)",6,0.6
478,478,"(567, 322)",7,0.7
479,479,"(58, 59)",6,0.54
480,480,"(58, 432)",8,0.8
481,481,"(58, 442)",5,0.55
482,482,"(104, 103)",3,0.33
483,483,"(104, 105)",8,0.7200000000000001
484,484,"(104, 154)",7,0.63
485,485,"(104, 403)",8,0.7200000000000001
486,486,"(104, 420)",11,0.9900000000000001
487,487,"(104, 480)",7,0.7
488,488,"(105, 106)",8,0.8
489,489,"(105, 218)",8,0.7200000000000001
490,490,"(105, 243)",4,0.4
491,491,"(105, 342)",4,0.44000000000000006
492,492,"(105, 353)",7,0.63
493,493,"(105, 584)",7,0.7
494,494,"(301, 91)",10,0.9
495,495,"(301, 130)",4,0.36000000000000004
496,496,"(301, 257)",9,0.9900000000000001
497,497,"(301, 300)",7,0.5599999999999999
498,498,"(301, 302)",8,0.6400000000000001
499,499,"(301, 331)",7,0.77
500,500,"(301, 472)",3,0.27
501,501,"(59, 60)",8,0.6400000000000001
502,502,"(59, 110)",6,0.6
503,503,"(432, 87)",6,0.54
504,504,"(432, 128)",5,0.5
505,505,"(432, 433)",7,0.77
506,506,"(432, 579)",7,0.7
507,507,"(442, 443)",7,0.7
508,508,"(442, 448)",3,0.3
509,509,"(442, 523)",7,0.7
510,510,"(60, 435)",9,0.9
511,511,"(110, 67)",7,0.7
512,512,"(110, 109)",5,0.5
513,513,"(110, 111)",6,0.48
514,514,"(110, 279)",8,0.6400000000000001
515,515,"(110, 555)",7,0.5599999999999999
516,516,"(110, 578)",7,0.63
517,517,"(435, 125)",8,0.6400000000000001
518,518,"(435, 147)",10,1.0
519,519,"(435, 434)",5,0.5
520,520,"(435, 436)",5,0.5
521,521,"(182, 181)",4,0.32000000000000006
522,522,"(182, 183)",9,0.9
523,523,"(342, 290)",8,0.8
524,524,"(342, 341)",6,0.66
525,525,"(342, 343)",10,0.9
526,526,"(87, 86)",6,0.66
527,527,"(87, 88)",4,0.4
528,528,"(87, 103)",5,0.45
529,529,"(87, 326)",13,1.4300000000000002
530,530,"(101, 100)",7,0.5599999999999999
531,531,"(288, 133)",7,0.63
532,532,"(288, 252)",10,0.9
533,533,"(288, 287)",7,0.63
534,534,"(288, 289)",9,0.9
535,535,"(67, 68)",12,0.96
536,536,"(67, 258)",4,0.44000000000000006
537,537,"(67, 422)",5,0.4
538,538,"(239, 238)",8,0.7200000000000001
539,539,"(239, 240)",6,0.66
540,540,"(239, 257)",10,0.9
541,541,"(424, 423)",8,0.8
542,542,"(424, 425)",6,0.54
543,543,"(68, 69)",7,0.7
544,544,"(258, 257)",3,0.24
545,545,"(258, 259)",6,0.54
546,546,"(258, 361)",9,0.9900000000000001
547,547,"(258, 479)",7,0.63
548,548,"(422, 421)",8,0.6400000000000001
549,549,"(422, 423)",7,0.7
550,550,"(422, 589)",9,0.81
551,551,"(69, 70)",5,0.45
552,552,"(70, 71)",7,0.5599999999999999
553,553,"(71, 72)",10,0.8
554,554,"(71, 84)",5,0.55
555,555,"(71, 537)",5,0.5
556,556,"(84, 83)",3,0.3
557,557,"(84, 85)",5,0.45
558,558,"(84, 519)",9,0.9
559,559,"(537, 536)",6,0.6
560,560,"(74, 75)",8,0.8
561,561,"(74, 341)",8,0.8
562,562,"(338, 337)",7,0.5599999999999999
563,563,"(338, 339)",8,0.7200000000000001
564,564,"(338, 556)",6,0.6
565,565,"(75, 76)",5,0.45
566,566,"(341, 166)",8,0.8
567,567,"(341, 330)",4,0.32000000000000006
568,568,"(341, 340)",5,0.45
569,569,"(76, 77)",6,0.48
570,570,"(76, 532)",4,0.4
571,571,"(77, 78)",4,0.32000000000000006
572,572,"(77, 222)",7,0.7
573,573,"(77, 297)",5,0.45
574,574,"(77, 400)",10,1.0
575,575,"(532, 186)",7,0.5599999999999999
576,576,"(532, 531)",9,0.9
577,577,"(78, 79)",6,0.6
578,578,"(78, 154)",8,0.6400000000000001
579,579,"(78, 180)",10,0.9
580,580,"(78, 234)",5,0.5
581,581,"(78, 535)",8,0.7200000000000001
582,582,"(222, 221)",12,1.32
583,583,"(222, 223)",9,0.9
584,584,"(222, 546)",9,0.9900000000000001
585,585,"(297, 202)",3,0.33
586,586,"(297, 296)",4,0.36000000000000004
587,587,"(297, 597)",4,0.4
588,588,"(400, 124)",5,0.5
589,589,"(400, 379)",2,0.18000000000000002
590,590,"(400, 401)",7,0.7
591,591,"(79, 80)",11,0.9900000000000001
592,592,"(79, 551)",6,0.48
593,593,"(154, 103)",9,0.9
594,594,"(154, 140)",12,1.08
595,595,"(154, 153)",7,0.7
596,596,"(154, 155)",10,1.0
597,597,"(154, 220)",6,0.6
598,598,"(180, 179)",3,0.27
599,599,"(180, 181)",6,0.6
600,600,"(180, 185)",7,0.7
601,601,"(234, 233)",7,0.63
602,602,"(234, 235)",12,1.08
603,603,"(234, 503)",4,0.32000000000000006
604,604,"(234, 575)",4,0.36000000000000004
605,605,"(535, 534)",11,0.9900000000000001
606,606,"(535, 536)",9,0.7200000000000001
607,607,"(80, 81)",5,0.55
608,608,"(80, 440)",11,0.9900000000000001
609,609,"(551, 552)",5,0.5
610,610,"(81, 473)",10,1.0
611,611,"(81, 565)",13,1.3
612,612,"(440, 439)",5,0.45
613,613,"(473, 124)",5,0.5
614,614,"(473, 160)",6,0.6
615,615,"(473, 318)",5,0.45
616,616,"(473, 472)",5,0.5
617,617,"(473, 474)",9,0.81
618,618,"(565, 564)",9,0.9
619,619,"(83, 257)",6,0.6
620,620,"(83, 489)",6,0.66
621,621,"(257, 256)",6,0.54
622,622,"(489, 221)",8,0.6400000000000001
623,623,"(489, 449)",5,0.5
624,624,"(489, 488)",5,0.45
625,625,"(489, 490)",8,0.7200000000000001
626,626,"(85, 86)",9,0.9900000000000001
627,627,"(85, 89)",6,0.54
628,628,"(85, 132)",8,0.8
629,629,"(85, 252)",11,0.9900000000000001
630,630,"(85, 492)",10,1.0
631,631,"(519, 384)",6,0.54
632,632,"(519, 508)",5,0.45
633,633,"(519, 518)",6,0.6
634,634,"(519, 594)",4,0.32000000000000006
635,635,"(86, 357)",7,0.63
636,636,"(86, 585)",7,0.7
637,637,"(89, 88)",9,0.9900000000000001
638,638,"(89, 90)",7,0.7
639,639,"(132, 131)",7,0.63
640,640,"(132, 133)",4,0.4
641,641,"(132, 305)",9,0.7200000000000001
642,642,"(252, 215)",2,0.16000000000000003
643,643,"(252, 251)",6,0.66
644,644,"(252, 253)",11,0.8800000000000001
645,645,"(252, 259)",4,0.44000000000000006
646,646,"(252, 529)",3,0.27
647,647,"(252, 530)",6,0.6
648,648,"(492, 155)",4,0.4
649,649,"(492, 176)",10,1.0
650,650,"(492, 491)",5,0.5
651,651,"(492, 493)",5,0.4
652,652,"(357, 358)",6,0.6
653,653,"(585, 584)",8,0.7200000000000001
654,654,"(585, 586)",8,0.8
655,655,"(88, 176)",2,0.22000000000000003
656,656,"(88, 305)",4,0.4
657,657,"(88, 364)",12,1.2
658,658,"(88, 509)",9,0.81
659,659,"(103, 318)",11,0.8800000000000001
660,660,"(326, 327)",6,0.48
661,661,"(326, 345)",7,0.63
662,662,"(176, 175)",9,0.9900000000000001
663,663,"(176, 177)",5,0.5
664,664,"(305, 304)",5,0.5
665,665,"(364, 365)",5,0.5
666,666,"(364, 511)",3,0.33
667,667,"(509, 508)",9,0.81
668,668,"(509, 510)",8,0.7200000000000001
669,669,"(90, 91)",6,0.48
670,670,"(90, 113)",5,0.5
671,671,"(90, 235)",8,0.8
672,672,"(90, 415)",3,0.27
673,673,"(91, 92)",7,0.77
674,674,"(91, 503)",14,1.4
675,675,"(113, 112)",6,0.66
676,676,"(113, 114)",7,0.63
677,677,"(235, 236)",8,0.8
678,678,"(235, 523)",4,0.4
679,679,"(415, 250)",7,0.5599999999999999
680,680,"(415, 307)",8,0.8800000000000001
681,681,"(415, 414)",7,0.77
682,682,"(415, 416)",5,0.45
683,683,"(415, 579)",5,0.5
684,684,"(92, 93)",11,0.9900000000000001
685,685,"(503, 109)",2,0.16000000000000003
686,686,"(503, 343)",5,0.55
687,687,"(503, 349)",10,0.8
688,688,"(503, 502)",9,0.9
689,689,"(503, 504)",6,0.6
690,690,"(93, 94)",10,0.8
691,691,"(93, 172)",5,0.45
692,692,"(93, 482)",5,0.4
693,693,"(94, 95)",5,0.45
694,694,"(172, 171)",3,0.3
695,695,"(172, 534)",8,0.8
696,696,"(95, 96)",9,0.81
697,697,"(95, 163)",1,0.09000000000000001
698,698,"(95, 168)",4,0.32000000000000006
699,699,"(96, 97)",7,0.77
700,700,"(96, 287)",11,1.2100000000000002
701,701,"(163, 162)",6,0.48
702,702,"(163, 164)",4,0.32000000000000006
703,703,"(163, 217)",7,0.7
704,704,"(168, 169)",3,0.24
705,705,"(287, 179)",6,0.6
706,706,"(287, 545)",5,0.5
707,707,"(287, 564)",11,0.9900000000000001
708,708,"(322, 111)",8,0.7200000000000001
709,709,"(322, 321)",4,0.32000000000000006
710,710,"(450, 156)",6,0.6
711,711,"(450, 417)",5,0.55
712,712,"(450, 449)",8,0.8800000000000001
713,713,"(267, 238)",5,0.4
714,714,"(267, 266)",7,0.5599999999999999
715,715,"(267, 268)",10,0.8
716,716,"(267, 461)",8,0.8
717,717,"(270, 165)",5,0.45
718,718,"(270, 269)",4,0.32000000000000006
